supergroup	division	subdivision	class	order	family	genus	species	genomes	max.rDNA_copies	max.rDNA_variants	avg.distance	min.length	max.length	mean.length
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	Yamadazyma takamatsuzukensis	1	1	1	0	5695	5695	5695
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	Yamadazyma tenuis	1	4	1	0	5673	5673	5673
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	Yamadazyma triangularis	1	1	1	0	5702	5702	5702
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	Yamadazyma tumulicola	1	1	1	0	5654	5654	5654
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	Yamadazyma ubonensis	1	1	1	0	5669	5669	5669
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Dipodascus	Dipodascus albidus	1	1	1	0	5168	5168	5168
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Sporopachydermia	Sporopachydermia lactativora	1	1	1	0	5662	5662	5662
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Dipodascopsis	Dipodascopsis uninucleata	1	1	1	0	5629	5629	5629
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Kockiozyma	Kockiozyma suomiensis	1	1	1	0	5550	5550	5550
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	Lipomyces arxii	1	1	1	0	5648	5648	5648
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	Lipomyces doorenjongii	1	2	1	0	5648	5648	5648
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	Lipomyces japonicus	1	1	1	0	5664	5664	5664
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	Lipomyces kononenkoae	1	1	1	0	4513	4513	4513
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	Lipomyces oligophaga	1	1	1	0	4322	4322	4322
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	Lipomyces sp. NRRL Y-27488	1	1	1	0	4509	4509	4509
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	Lipomyces tetrasporus	1	1	1	0	4834	4834	4834
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Myxozyma	Myxozyma lipomycoides	1	1	1	0	4541	4541	4541
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Myxozyma	Myxozyma mucilagina	1	1	1	0	4480	4480	4480
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Myxozyma	Myxozyma neglecta	1	1	1	0	5558	5558	5558
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Nadsonia	Nadsonia starkeyi-henricii	2	1	1	0	5650	5650	5650
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Nakazawaea	Nakazawaea ambrosiae	1	1	1	0	5743	5743	5743
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Nakazawaea	Nakazawaea anatomiae	1	1	1	0	5739	5739	5739
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Nakazawaea	Nakazawaea holstii	1	1	1	0	5729	5729	5729
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Nakazawaea	Nakazawaea ishiwadae	2	5	1	0	5727	5729	5728
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Nakazawaea	Nakazawaea laoshanensis	1	1	1	0	5738	5738	5738
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Nakazawaea	Nakazawaea peltata	1	1	1	0	5741	5741	5741
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Nakazawaea	Nakazawaea pomicola	1	1	1	0	5736	5736	5736
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Nakazawaea	Nakazawaea siamensis	1	1	1	0	5782	5782	5782
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Nakazawaea	Nakazawaea wickerhamii	2	1	1	0	5735	5735	5735
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Nakazawaea	Nakazawaea wyomingensis	1	1	1	0	5727	5727	5727
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora	[Candida] auris	6	3	1	0	5361	5392	5376.83333333333
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora	[Candida] duobushaemulonis	1	2	1	0	5358	5358	5358
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora	[Candida] phyllophila	1	1	1	0	4633	4633	4633
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia kipukae	1	1	1	0	4564	4564	4564
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia sp. yHMJ9	1	1	1	0	5081	5081	5081
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia zobellii	2	15	1	0	5399	5400	5399.5
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Barnettozyma	[Candida] qinlingensis	1	1	1	0	5650	5650	5650
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Barnettozyma	[Candida] sanyiensis	1	1	1	0	5640	5640	5640
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Barnettozyma	Barnettozyma botsteinii	1	1	1	0	5584	5584	5584
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Barnettozyma	Barnettozyma californica	2	1	1	0	5694	5694	5694
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Barnettozyma	Barnettozyma vustinii	1	1	1	0	5656	5656	5656
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	[Candida] adriatica	1	1	1	0	5702	5702	5702
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	[Candida] easanensis	1	1	1	0	5699	5699	5699
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	[Candida] hungchunana	1	1	1	0	5320	5320	5320
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	[Candida] maesae (nom inval.)	1	1	1	0	5708	5708	5708
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	[Candida] stauntonica	1	1	1	0	5699	5699	5699
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	[Candida] takata	1	1	1	0	5696	5696	5696
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	[Candida] vartiovaarae	1	5	2	0.0054949992370479	5710	5710	5710
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera americana	1	1	1	0	5689	5689	5689
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera amylophila	1	1	1	0	5700	5700	5700
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera fabianii	4	4	1	0	5704	5706	5704.5
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera galapagoensis	1	1	1	0	5718	5718	5718
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera jadinii	1	1	1	0	5658	5658	5658
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera japonica	1	1	1	0	4834	4834	4834
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera mississippiensis	1	1	1	0	4446	4446	4446
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera misumaiensis	1	1	1	0	5691	5691	5691
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera mrakii	1	1	1	0	5695	5695	5695
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera mycetangii	1	1	1	0	5699	5699	5699
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera nakhonratchasimensis (nom.inval.)	1	2	2	0.00516416445503102	5639	5691	5639
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera petersonii	1	1	1	0	5282	5282	5282
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera rhodanensis	1	1	1	0	5494	5494	5494
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera samutprakarnensis	1	1	1	0	5744	5744	5744
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera sargentensis	1	2	1	0	5610	5610	5610
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera saturnus	1	1	1	0	5694	5694	5694
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera suaveolens	1	1	1	0	5694	5694	5694
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera subsufficiens	2	1	1	0	5196	5233	5214.5
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Starmera	Starmera amethionina	2	1	1	0	5391	5391	5391
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Starmera	Starmera stellimalicola	1	1	1	0	5608	5608	5608
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	[Candida] odintsovae	1	1	1	0	5702	5702	5702
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	[Candida] peoriensis	1	1	1	0	5706	5706	5706
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	[Candida] ponderosae	2	1	1	0	5629	5629	5629
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	[Candida] quercuum	1	1	1	0	5702	5702	5702
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	[Candida] silvicultrix	1	1	1	0	5701	5701	5701
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	[Candida] ulmi	1	1	1	0	5672	5672	5672
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces alni	3	1	1	0	5683	5684	5683.33333333333
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces anomalus	7	56	11	0.00212572110683704	4918	6116	5765.42857142857
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces bisporus	2	1	1	0	5740	5740	5740
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces canadensis	1	1	1	0	5710	5710	5710
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces chaumierensis	1	1	1	0	5679	5679	5679
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces hampshirensis	1	1	1	0	5681	5681	5681
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces lynferdii	1	1	1	0	5707	5707	5707
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces mucosus	1	1	1	0	5710	5710	5710
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces onychis	1	1	1	0	5783	5783	5783
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces pijperi	1	1	1	0	5667	5667	5667
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces queroliae	1	1	1	0	5725	5725	5725
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces sp. M8010	1	1	1	0	5752	5752	5752
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces sp. NRRL YB-2243	1	1	1	0	5728	5728	5728
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces sp. PG4208	1	1	1	0	5808	5808	5808
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces sp. yHMH26	1	1	1	0	5521	5521	5521
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Allodekkera	Allodekkera sacchari	1	1	1	0	5173	5173	5173
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces anomalus	2	1	1	0	4984	5565	5274.5
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces bruxellensis	9	7	3	0.00263578381388229	4999	5662	5629.77777777778
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces custersianus	1	6	4	0.00260403423103829	5488	5498	5496
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces naardenensis	4	3	3	0.0181863703902953	5508	5679	5654.25
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces nanus	1	2	1	0	5510	5510	5510
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces sp. HC-2020a	1	17	3	0.00933231237215212	5626	5636	5626
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Kregervanrija	Kregervanrija delftensis	2	13	6	0.00225062250610102	5492	5545	5519
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Kregervanrija	Kregervanrija fluxuum	1	1	1	0	5504	5504	5504
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Kregervanrija	Kregervanrija pseudodelftensis	1	1	1	0	5509	5509	5509
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Ogataea	[Candida] arabinofermentans	1	1	1	0	5868	5868	5868
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Ogataea	[Candida] boidinii	10	2	1	0	5740	5744	5743.3
