supergroup	division	subdivision	class	order	family	genus	genomes	max.rDNA_copies	max.rDNA_variants	avg.distance	min.length	max.length	mean.length
Opisthokonta	Metazoa	Mollusca	Gastropoda	Lepetellida	Haliotidae	Haliotis	6	65	5	0.0722817676577318	5749	6451	6234.83333333333
Opisthokonta	Metazoa	Mollusca	Gastropoda	Littorinimorpha	Ranellidae	Monoplex	1	3	3	0.33810595049839	5211	6564	6426
Opisthokonta	Metazoa	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Babylonia	1	11	1	0	6405	6405	6405
Opisthokonta	Metazoa	Mollusca	Gastropoda	Neogastropoda	Conidae	Conus	1	18	18	0.0264059918713798	4781	6980	4935
Opisthokonta	Metazoa	Mollusca	Gastropoda	Neogastropoda	Muricidae	Stramonita	1	12	3	0.221102774474078	5797	6789	6717
Opisthokonta	Metazoa	Mollusca	Gastropoda	Neogastropoda	Raphitomidae	Phymorhynchus	1	1	1	0	4783	4783	4783
Opisthokonta	Metazoa	Mollusca	Gastropoda	Neomphalina	Peltospiridae	Chrysomallon	1	2	2	0.0343851032867914	5369	5427	5427
Opisthokonta	Metazoa	Mollusca	Gastropoda	Neomphalina	Peltospiridae	Gigantopelta	1	16	16	0.171045820069589	4707	6546	6546
Opisthokonta	Metazoa	Mollusca	Gastropoda	Nudibranchia	Dendronotidae	Dendronotus	1	1	1	0	6567	6567	6567
Opisthokonta	Metazoa	Mollusca	Gastropoda	Nudibranchia	Dironidae	Dirona	2	1	1	0	6958	7140	7049
Opisthokonta	Metazoa	Mollusca	Gastropoda	Nudibranchia	Tritoniidae	Tritonia	1	1	1	0	7140	7140	7140
Opisthokonta	Metazoa	Mollusca	Gastropoda	Patellogastropoda	Lottiidae	Lottia	1	31	1	0	5226	5226	5226
Opisthokonta	Metazoa	Mollusca	Gastropoda	Patellogastropoda	Patellidae	Patella	4	28	6	0.0302691654901459	6253	6893	6652.75
Opisthokonta	Metazoa	Mollusca	Gastropoda	Stylommatophora	Achatinidae	Achatina	1	2	1	0	5282	5282	5282
Opisthokonta	Metazoa	Mollusca	Gastropoda	Stylommatophora	Arionidae	Arion	1	7	7	0.290328492320198	6099	6710	6501
Opisthokonta	Metazoa	Mollusca	Gastropoda	Trochida	Trochidae	Gibbula	2	3	1	0	6334	6336	6335
Opisthokonta	Metazoa	Mollusca	Gastropoda	Trochida	Trochidae	Phorcus	2	1	1	0	6347	6351	6349
Opisthokonta	Metazoa	Mollusca	Gastropoda	Trochida	Trochidae	Steromphala	1	1	1	0	6369	6369	6369
Opisthokonta	Metazoa	Mollusca	Bivalvia	Arcoida	Arcidae	Anadara	1	2	1	0	6346	6346	6346
Opisthokonta	Metazoa	Mollusca	Bivalvia	Arcoida	Arcidae	Tegillarca	1	1	1	0	5382	5382	5382
Opisthokonta	Metazoa	Mollusca	Bivalvia	Cardiida	Cardiidae	Fragum	2	6	1	0	6274	6274	6274
Opisthokonta	Metazoa	Mollusca	Bivalvia	Cardiida	Cardiidae	Hippopus	2	4	2	0.0212203101836949	5458	6561	5907
Opisthokonta	Metazoa	Mollusca	Bivalvia	Cardiida	Cardiidae	Serripes	2	4	2	0.0549101707420002	5749	10159	7954
Opisthokonta	Metazoa	Mollusca	Bivalvia	Cardiida	Cardiidae	Tridacna	5	34	3	0.00773314529446924	5267	6429	5955.8
Opisthokonta	Metazoa	Mollusca	Bivalvia	Cardiida	Solecurtidae	Sinonovacula	1	26	11	0.198582403360648	4939	6613	4939
Opisthokonta	Metazoa	Mollusca	Bivalvia	Myida	Dreissenidae	Congeria	1	505	1	0	6561	6561	6561
Opisthokonta	Metazoa	Mollusca	Bivalvia	Myida	Dreissenidae	Dreissena	2	12	2	0.00410320989800761	6517	6568	6519
Opisthokonta	Metazoa	Mollusca	Bivalvia	Myida	Myidae	Mya	2	1	1	0	5511	6554	6032.5
Opisthokonta	Metazoa	Mollusca	Bivalvia	Mytilida	Mytilidae	Bathymodiolus	2	6	1	0	6202	6365	6283.5
Opisthokonta	Metazoa	Mollusca	Bivalvia	Mytilida	Mytilidae	Gigantidas	1	1	1	0	9572	9572	9572
Opisthokonta	Metazoa	Mollusca	Bivalvia	Mytilida	Mytilidae	Limnoperna	3	96	96	0.0556667675324153	4640	11390	6301
Opisthokonta	Metazoa	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilisepta	1	2	1	0	6486	6486	6486
Opisthokonta	Metazoa	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	7	107	16	0.0101109223210843	4696	10703	6859.28571428571
Opisthokonta	Metazoa	Mollusca	Bivalvia	Ostreida	Ostreidae	Crassostrea	9	73	3	0.00321071580672464	6548	6800	6725.44444444444
Opisthokonta	Metazoa	Mollusca	Bivalvia	Ostreida	Ostreidae	Magallana	1	2	1	0	6297	6297	6297
Opisthokonta	Metazoa	Mollusca	Bivalvia	Ostreida	Ostreidae	Ostrea	4	37	2	0.00838261683890705	5104	6642	6247.5
Opisthokonta	Metazoa	Mollusca	Bivalvia	Ostreida	Ostreidae	Saccostrea	1	15	4	0.0823109809297159	5468	6652	6088
Opisthokonta	Metazoa	Mollusca	Bivalvia	Pectinida	Anomiidae	Pododesmus	1	1	1	0	5481	5481	5481
Opisthokonta	Metazoa	Mollusca	Bivalvia	Pectinida	Pectinidae	Argopecten	1	3	2	0.174202030412387	6223	6399	6223
Opisthokonta	Metazoa	Mollusca	Bivalvia	Pectinida	Pectinidae	Crassadoma	1	1	1	0	6567	6567	6567
Opisthokonta	Metazoa	Mollusca	Bivalvia	Pectinida	Pectinidae	Mimachlamys	1	1	1	0	6190	6190	6190
Opisthokonta	Metazoa	Mollusca	Bivalvia	Pectinida	Pectinidae	Pecten	1	46	20	0.105806759657364	5397	6421	6211
Opisthokonta	Metazoa	Mollusca	Bivalvia	Pectinida	Pectinidae	Ylistrum	1	2	1	0	5075	5075	5075
Opisthokonta	Metazoa	Mollusca	Bivalvia	Pterioida	Pinnidae	Pinna	1	1	1	0	6645	6645	6645
Opisthokonta	Metazoa	Mollusca	Bivalvia	Unionida	Unionidae	Unio	2	126	1	0	6525	6527	6526
Opisthokonta	Metazoa	Mollusca	Bivalvia	Venerida	Cyrenidae	Corbicula	1	1	1	0	6526	6526	6526
Opisthokonta	Metazoa	Mollusca	Bivalvia	Venerida	Mactridae	Mactromeris	2	6	1	0	6635	6635	6635
Opisthokonta	Metazoa	Mollusca	Bivalvia	Venerida	Mactridae	Spisula	1	1	1	0	6723	6723	6723
Opisthokonta	Metazoa	Mollusca	Bivalvia	Venerida	Veneridae	Mercenaria	2	4	4	0.0526149294062522	5467	6793	5724.5
Opisthokonta	Metazoa	Mollusca	Bivalvia	Venerida	Veneridae	Saxidomus	1	1	1	0	6800	6800	6800
Opisthokonta	Metazoa	Echinodermata	Echinoidea	Camarodonta	Echinidae	Paracentrotus	1	1	1	0	5899	5899	5899
Opisthokonta	Metazoa	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	1	2	2	0.00721513773977413	5634	6497	6497
Opisthokonta	Metazoa	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Heliocidaris	1	6	1	0	6460	6460	6460
Opisthokonta	Metazoa	Echinodermata	Echinoidea	Camarodonta	Strongylocentrotidae	Strongylocentrotus	1	6	1	0	4792	4792	4792
Opisthokonta	Metazoa	Echinodermata	Echinoidea	Temnopleuroida	Toxopneustidae	Lytechinus	2	10	2	0.000620515594428068	6451	6499	6461
Opisthokonta	Metazoa	Echinodermata	Holothuroidea	Apodida	Chiridotidae	Chiridota	1	11	6	0.00466742487250921	6611	6663	6662
Opisthokonta	Metazoa	Echinodermata	Holothuroidea	Aspidochirotida	Holothuriidae	Holothuria	1	1	1	0	7051	7051	7051
Opisthokonta	Metazoa	Echinodermata	Holothuroidea	Aspidochirotida	Stichopodidae	Stichopus	1	1	1	0	5533	5533	5533
Opisthokonta	Metazoa	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Asterias	2	1	1	0	5588	5588	5588
Opisthokonta	Metazoa	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Evasterias	1	1	1	0	5610	5610	5610
Opisthokonta	Metazoa	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Pisaster	2	28	1	0	5577	5577	5577
Opisthokonta	Metazoa	Echinodermata	Asteroidea	Forcipulatida	Labidiasteridae	Plazaster	1	2	1	0	5544	5544	5544
Opisthokonta	Metazoa	Echinodermata	Asteroidea	Valvatida	Acanthasteridae	Acanthaster	5	4	2	0.032971026856265	5385	5682	5558.2
Opisthokonta	Metazoa	Echinodermata	Asteroidea	Valvatida	Asterinidae	Patiria	3	26	2	0.00112290433952369	5345	5393	5359
Opisthokonta	Metazoa	Echinodermata	Ophiuroidea	Amphilepidida	Ophiodermatidae	Ophioderma	1	45	45	0.168448972808364	4772	6999	6879
Opisthokonta	Metazoa	Echinodermata	Crinoidea	Comatulida	Antedonidae	Antedon	2	710	6	0.00145794947492339	6093	10310	6221
Opisthokonta	Metazoa	Nematoda	Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	1	3	1	0	5641	5641	5641
Opisthokonta	Metazoa	Nematoda	Chromadorea	Desmodorida	Epsilonematidae	Epsilonema	1	4	1	0	6157	6157	6157
Opisthokonta	Metazoa	Nematoda	Chromadorea	Monhysterida	Linhomoeidae	Linhomoeus	1	1	1	0	4760	4760	4760
Opisthokonta	Metazoa	Nematoda	Chromadorea	Monhysterida	Linhomoeidae	Paralinhomoeus	1	18	3	0.0267599123526808	5944	6200	6200
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Alloionematidae	Rhabditophanes	2	2	1	0	5578	5578	5578
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Anguinidae	Ditylenchus	2	1	1	0	6110	6118	6114
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Aphelenchoididae	Aphelenchoides	7	32	10	0.00679786420133832	5036	6249	5864.28571428571
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Aphelenchoididae	Bursaphelenchus	5	6	1	0	6227	6240	6230.4
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Ascarididae	Ascaris	4	3	3	0.00302419823176094	5272	6417	6043.75
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Ascarididae	Baylisascaris	1	2	1	0	4867	4867	4867
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Bunonematidae	Bunonema	1	1	1	0	5474	5474	5474
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Cosmocercidae	Aplectana	2	1	1	0	4957	4957	4957
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Diplogasteridae	Allodiplogaster	1	42	2	0.0124345962601154	6096	6122	6122
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Diplogasteridae	Parapristionchus	1	26	2	0.00278438546719253	6151	6151	6151
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Heteroderidae	Globodera	3	12	1	0	5288	5352	5310
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Heteroderidae	Heterodera	2	3	1	0	5325	6433	5879
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Meloidogynidae	Meloidogyne	12	55	11	0.0246934867691514	4415	10248	5905.41666666667
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Neodiplogasteridae	Pristionchus	2	24	3	0.000277905991922313	6006	6131	6080.5
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Onchocercidae	Litomosoides	2	11	2	0.00217766389434931	6702	6710	6706
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Panagrolaimidae	Halicephalobus	1	3	3	0.0874492323855616	5313	5347	5325
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Panagrolaimidae	Panagrellus	2	92	1	0	6526	6541	6533.5
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Panagrolaimidae	Panagrolaimus	4	434	6	0.0121551487074712	4543	6190	6159.75
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Pratylenchidae	Pratylenchus	1	47	15	0.0238931093993417	4955	6338	6321
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Pratylenchidae	Radopholus	1	1	1	0	6066	6066	6066
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Auanema	2	25	3	0.084628886884026	4801	5892	5346.5
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	44	135	3	0.00118625647593325	5194	6466	6228.75
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Oscheius	8	156	2	0.0186474542457728	6008	6277	6067.5
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Steinernematidae	Steinernema	1	19	1	0	6043	6043	6043
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Strongyloididae	Strongyloides	3	21	2	0.000398756169307044	4751	5891	5479
Opisthokonta	Metazoa	Nematoda	Chromadorea	Rhabditida	Toxocaridae	Toxocara	1	1	1	0	6235	6235	6235
Opisthokonta	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	1	1	1	0	6251	6251	6251
Opisthokonta	Metazoa	Nematoda	Chromadorea	Strongylida	Angiostrongylidae	Angiostrongylus	1	3	1	0	6820	6820	6820
Opisthokonta	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	1	9	1	0	5250	5250	5250
Opisthokonta	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	1	19	1	0	5252	5252	5252
Opisthokonta	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmosomatidae	Heligmosomoides	6	448	13	0.00908797446245573	4609	6299	5043.83333333333
Opisthokonta	Metazoa	Nematoda	Chromadorea	Strongylida	Protostrongylidae	Parelaphostrongylus	1	6	1	0	6724	6724	6724
Opisthokonta	Metazoa	Nematoda	Chromadorea	Strongylida	Strongylidae	Cylicocyclus	1	20	1	0	4998	4998	4998
Opisthokonta	Metazoa	Nematoda	Enoplea	Dorylaimida	Dorylaimidae	Mesodorylaimus	1	1	1	0	6153	6153	6153
Opisthokonta	Metazoa	Platyhelminthes	Rhabditophora	Macrostomida	Macrostomidae	Macrostomum	2	679	76	0.0131993968001318	4910	11943	6823.5
Opisthokonta	Metazoa	Platyhelminthes	Trematoda	Plagiorchiida	Fasciolidae	Fasciola	1	1	1	0	6682	6682	6682
Opisthokonta	Metazoa	Platyhelminthes	Trematoda	Strigeidida	Schistosomatidae	Schistosoma	11	86	25	0.0115613880783614	4929	7239	6330.18181818182
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Actiniaria	Actinernidae	Actinernus	1	202	3	0.00581208691252742	6269	6286	6286
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Actiniaria	Actiniidae	Actinia	1	2	1	0	6101	6101	6101
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Actiniaria	Actiniidae	Anthopleura	1	113	3	0.00631402287534048	5695	6011	6011
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Actiniaria	Diadumenidae	Diadumene	1	5	1	0	6128	6128	6128
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Nematostella	3	140	15	0.0115157522569652	4870	8136	6360.33333333333
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Actiniaria	Isophelliidae	Telmatactis	1	2	2	0.0382130933423243	5463	6006	5463
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Actiniaria	Metridiidae	Metridium	2	206	1	0	5764	5990	5877
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Actiniaria	Stichodactylidae	Heteractis	1	1	1	0	5455	5455	5455
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Alcyonacea	Clavulariidae	Phenganax	3	1	1	0	4587	5818	5384
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Alcyonacea	Nephtheidae	Dendronephthya	1	8	8	0.0117350801139205	5277	5958	5277
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Alcyonacea	Xeniidae	Xenia	1	11	5	0.0284356027549993	5663	6672	6672
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Corallimorpharia	Ricordeidae	Ricordea	1	1	1	0	6131	6131	6131
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Helioporacea	Helioporidae	Heliopora	1	3	3	0.0837266406345491	4541	6217	4761
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	3	2	1	0	5547	5735	5625.33333333333
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	2	21	2	0.00184687061113818	5779	6235	6019.5
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Scleractinia	Caryophylliidae	Desmophyllum	1	3	2	0.00325062171040302	5691	6022	6022
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Cladopsammia	1	2	1	0	4409	4409	4409
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	2	3	2	0.0035099628148903	6303	6346	6324.5
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Platygyra	1	1	1	0	6049	6049	6049
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	1	10	2	0.00472194156342245	6400	6408	6408
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Stylophora	1	3	3	0.0225504267884073	5538	6090	5968
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	3	25	19	0.00432860415996609	5910	6084	6050.33333333333
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Scleractinia	Scleractinia_x	Blastomussa	1	26	2	0.00581422116973955	6055	6073	6055
Opisthokonta	Metazoa	Cnidaria	Anthozoa	Scleractinia	Scleractinia_X	Blastomussa	1	7	1	0	6065	6065	6065
Opisthokonta	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Hydractiniidae	Hydractinia	3	880	40	0.0409780904896564	5102	10417	5730.66666666667
Opisthokonta	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra	2	50	40	0.00356272893607638	6057	6322	6238.5
Opisthokonta	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Oceaniidae	Turritopsis	1	1	1	0	5689	5689	5689
Opisthokonta	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	1	2	2	0.00836845436556014	5454	5969	5969
Opisthokonta	Metazoa	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhopilema	2	7	1	0	6254	6254	6254
Opisthokonta	Metazoa	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Chrysaora	2	11	3	0.000549127034139643	6088	9527	7287
Opisthokonta	Metazoa	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Sanderia	1	1	1	0	5002	5002	5002
Opisthokonta	Metazoa	Cnidaria	Staurozoa	Stauromedusae	Haliclystidae	Haliclystus	2	18	2	0.00259854243440998	5477	6034	5755.5
Opisthokonta	Metazoa	Ctenophora	Tentaculata	Cydippida	Pleurobrachiidae	Hormiphora	1	1	1	0	4795	4795	4795
Opisthokonta	Metazoa	Ctenophora	Tentaculata	Cydippida	Pleurobrachiidae	Pleurobrachia	1	4	1	0	4558	4558	4558
Opisthokonta	Metazoa	Ctenophora	Tentaculata	Lobata	Bolinopsidae	Bolinopsis	1	1	1	0	5511	5511	5511
Opisthokonta	Metazoa	Ctenophora	Nuda	Beroida	Beroidae	Beroe	1	2	2	0.0657820534949755	6059	6236	6236
Opisthokonta	Metazoa	Annelida	Clitellata	Crassiclitellata	Lumbricidae	Bimastos	1	7	1	0	6709	6709	6709
Opisthokonta	Metazoa	Annelida	Clitellata	Crassiclitellata	Lumbricidae	Lumbricus	3	44	6	0.000508577379717355	6652	10955	7895
Opisthokonta	Metazoa	Annelida	Clitellata	Enchytraeida	Enchytraeidae	Enchytraeus	1	1	1	0	4663	4663	4663
Opisthokonta	Metazoa	Annelida	Clitellata	Hirudinida	Hirudinidae	Hirudo	2	3	2	0.000277534295284802	5471	6560	6015.5
Opisthokonta	Metazoa	Annelida	Clitellata	Hirudinida	Hirudinidae	Poecilobdella	1	1	1	0	6584	6584	6584
Opisthokonta	Metazoa	Annelida	Clitellata	Hirudinida	Piscicolidae	Branchellion	2	10	1	0	6435	6435	6435
Opisthokonta	Metazoa	Annelida	Polychaeta	Phyllodocida	Nereididae	Platynereis	1	1	1	0	5979	5979	5979
Opisthokonta	Metazoa	Annelida	Polychaeta	Phyllodocida	Polynoidae	Acholoe	2	43	1	0	6525	6531	6528
Opisthokonta	Metazoa	Annelida	Polychaeta	Phyllodocida	Polynoidae	Alentia	2	380	2	0.00701670613387539	4440	6473	6472.5
Opisthokonta	Metazoa	Annelida	Polychaeta	Phyllodocida	Polynoidae	Harmothoe	1	1	1	0	6576	6576	6576
Opisthokonta	Metazoa	Annelida	Polychaeta	Phyllodocida	Polynoidae	Lepidonotus	2	297	1	0	6573	6670	6621.5
Opisthokonta	Metazoa	Annelida	Polychaeta	Phyllodocida	Sigalionidae	Sthenelais	2	646	3	0.00235736646734234	6412	6551	6494.5
Opisthokonta	Metazoa	Annelida	Polychaeta	Polychaeta_X	Dinophilidae	Dimorphilus	1	7	1	0	6752	6752	6752
Opisthokonta	Metazoa	Annelida	Polychaeta	Sabellida	Oweniidae	Owenia	1	2	1	0	6327	6327	6327
Opisthokonta	Metazoa	Annelida	Polychaeta	Sabellida	Serpulidae	Protula	2	4	2	0.0121487929367048	5989	6926	6438.5
Opisthokonta	Metazoa	Annelida	Polychaeta	Sabellida	Siboglinidae	Paraescarpia	1	6	6	0.00939624099928469	5390	10762	8227
Opisthokonta	Metazoa	Annelida	Polychaeta	Sabellida	Siboglinidae	Ridgeia	1	11	3	0.0138409163569337	4754	6396	6396
Opisthokonta	Metazoa	Priapulida	Priapulimorpha	Priapulimorphida	Priapulidae	Priapulus	1	1	1	0	7473	7473	7473
Opisthokonta	Metazoa	Rotifera	Eurotatoria	Adinetida	Adinetidae	Adineta	8	25	2	0.000100046258405511	5599	7045	6160.125
Opisthokonta	Metazoa	Rotifera	Eurotatoria	Bdelloida	Philodinidae	Rotaria	15	6	4	0.00232837513109838	4453	10979	6330.73333333333
Opisthokonta	Metazoa	Rotifera	Eurotatoria	Philodinida	Philodinidae	Macrotrachela	3	5	2	0.00196007642242938	5137	6288	5897.66666666667
Opisthokonta	Metazoa	Rotifera	Eurotatoria	Ploima	Brachionidae	Brachionus	6	10	2	0.00322254629385149	6166	6297	6236
Opisthokonta	Metazoa	Rotifera	Eurotatoria	Ploima	Proalidae	Proales	1	2	1	0	6171	6171	6171
Opisthokonta	Metazoa	Tardigrada	Eutardigrada	Parachela	Hypsibiidae	Hypsibius	2	3	1	0	6667	6667	6667
Opisthokonta	Metazoa	Tardigrada	Eutardigrada	Parachela	Macrobiotidae	Paramacrobiotus	1	3	3	0.00908401976945747	5000	7748	5000
Opisthokonta	Metazoa	Tardigrada	Eutardigrada	Parachela	Ramazzottiidae	Ramazzottius	1	3	1	0	6649	6649	6649
Opisthokonta	Metazoa	Spiralia	Bryozoa	Phylactolaemata	Cristatellidae	Cristatella	1	4	1	0	6675	6675	6675
Opisthokonta	Metazoa	Spiralia	Annelida	Golfingiida	Sipunculidae	Sipunculus	1	49	1	0	5300	5300	5300
Opisthokonta	Metazoa	Acanthocephala	Palaeacanthocephala	Echinorhynchida	Pomphorhynchidae	Pomphorhynchus	1	46	15	0.000751740691595591	6064	10883	10776
Opisthokonta	Metazoa	Nemertea	Pilidiophora	Heteronemertea	Lineidae	Lineus	2	4	1	0	6413	6415	6414
Opisthokonta	Metazoa	Porifera	Demospongiae	Agelasida	Agelasidae	Agelas	2	258	3	0.00393833834774453	5999	6092	6077.5
Opisthokonta	Metazoa	Porifera	Demospongiae	Chondrillida	Chondrillidae	Chondrosia	2	23	8	0.0203731425292351	4624	6050	5337
Opisthokonta	Metazoa	Porifera	Demospongiae	Dendroceratida	Halisarcidae	Halisarca	2	4	1	0	6168	6169	6168.5
Opisthokonta	Metazoa	Porifera	Demospongiae	Haplosclerida	Petrosiidae	Petrosia	1	10	3	0.0486543263102013	6668	6735	6668
Opisthokonta	Metazoa	Porifera	Demospongiae	Poecilosclerida	Cladorhizidae	Cladorhizidae_X	2	36	3	0.00156762053048009	6190	7588	6261.5
Opisthokonta	Metazoa	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla	2	57	1	0	5854	6144	5999
Opisthokonta	Metazoa	Porifera	Demospongiae	Tetractinellida	Geodiidae	Geodia	1	1	1	0	5977	5977	5977
Opisthokonta	Metazoa	Porifera	Demospongiae	Verongiida	Aplysinidae	Aplysina	2	120	5	0.0147660407894965	5866	6075	6056
Opisthokonta	Metazoa	Porifera	Homoscleromorpha	Homosclerophorida	Oscarellidae	Oscarella	2	15	3	0.0131476043461517	5885	5991	5990
Opisthokonta	Metazoa	Porifera	Homoscleromorpha	Homosclerophorida	Plakinidae	Corticium	2	1	1	0	5419	5428	5423.5
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Cephaloascaceae	Cephaloascus	1	1	1	0	5735	5735	5735
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	154	19	10	0.000918534090924575	4504	6224	5571.8051948052
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	22	31	7	0.00102269603514103	4359	6003	5668.27272727273
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomycetaceae_X	9	1	1	0	5323	5716	5669.77777777778
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Hyphopichia	5	10	3	0.00113913139881298	5277	5504	5411
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella	15	12	2	0.000495463905857161	5559	5719	5697.4
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Lodderomyces	4	7	1	0	5310	5619	5541.5
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Meyerozyma	18	6	2	0.000224479328077228	5437	5759	5688.5
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Millerozyma	3	3	1	0	5749	5761	5756.66666666667
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Nematodospora	2	2	1	0	5560	5564	5562
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Priceomyces	7	1	1	0	5709	5722	5714.28571428571
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces	20	10	5	0.000208287358906619	5001	5726	5625.4
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Schwanniomyces	10	1	1	0	5367	5740	5688.5
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Spathaspora	4	6	3	0.00117265967587169	5536	5621	5581.75
Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Suhomyces	4	8	1	0	5167	5528	5371.25
